Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,ship_after_order
8154,CA-2018-140151,2018-03-23,2018-03-25,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,True
8155,US-2018-143770,2018-03-20,2018-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238.0,True
8156,US-2018-143770,2018-03-20,2018-03-24,Standard Class,RD-19720,Roger Demir,Consumer,United States,Middletown,Connecticut,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96,True
8157,CA-2017-131296,2017-04-10,2017-09-10,Standard Class,MS-17830,Melanie Seite,Consumer,United States,Baltimore,Maryland,East,FUR-TA-10002622,Furniture,Tables,"Bush Andora Conference Table, Maple/Graphite Gray Finish",239.372,True
8158,CA-2017-103464,2017-11-18,2017-11-22,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,True
8159,CA-2018-136238,2018-12-26,2019-01-01,Standard Class,KB-16240,Karen Bern,Corporate,United States,Odessa,Texas,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,16.032,True
8161,CA-2017-134138,2017-02-16,2017-02-20,Standard Class,JD-15790,John Dryer,Consumer,United States,Belleville,New Jersey,East,FUR-CH-10001545,Furniture,Chairs,Hon Comfortask Task/Swivel Chairs,227.96,True
8164,CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,West,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,96.96,True
8165,CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,West,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,117.488,True
8166,CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,True
8167,CA-2016-168207,2016-02-11,2016-06-11,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,West,FUR-BO-10004357,Furniture,Bookcases,OSullivan Living Dimensions 3-Shelf Bookcases,512.499,True
8169,CA-2018-107174,2018-06-11,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,True
8170,CA-2018-107174,2018-06-11,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.568,True
8171,CA-2018-107174,2018-06-11,2018-11-13,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96,True
8172,CA-2017-146150,2017-02-14,2017-02-19,Standard Class,FM-14380,Fred McMath,Consumer,United States,Jackson,Mississippi,South,OFF-AR-10002240,Office Supplies,Art,Panasonic KP-150 Electric Pencil Sharpener,264.18,True
8176,CA-2017-114944,2017-01-30,2017-04-02,Standard Class,HE-14800,Harold Engle,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,156.512,True
8177,CA-2017-135965,2017-09-22,2017-09-25,First Class,SZ-20035,Sam Zeldin,Home Office,United States,New York City,New York,East,OFF-ST-10002370,Office Supplies,Storage,"Sortfiler Multipurpose Personal File Organizer, Black",128.34,True
8178,CA-2018-149699,2018-12-22,2018-12-24,First Class,CM-12115,Chad McGuire,Consumer,United States,Los Angeles,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95,True
8179,CA-2017-166429,2017-02-09,2017-08-09,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,True
8180,CA-2016-112767,2016-02-08,2016-06-08,Standard Class,DK-12985,Darren Koutras,Consumer,United States,Springfield,Oregon,West,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,277.5,True
8181,CA-2016-119879,2016-11-21,2016-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,True
8182,CA-2016-119879,2016-11-21,2016-11-25,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10002923,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",110.97,True
8183,CA-2018-155642,2018-05-18,2018-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608,True
8184,CA-2018-155642,2018-05-18,2018-05-22,Standard Class,BM-11575,Brendan Murry,Corporate,United States,Chicago,Illinois,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892,True
8185,US-2018-101721,2018-07-23,2018-07-27,Standard Class,MY-17380,Maribeth Yedwab,Corporate,United States,Chicago,Illinois,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,63.312,True
8186,CA-2016-136728,2016-09-13,2016-09-17,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,Central,OFF-EN-10002621,Office Supplies,Envelopes,Staple envelope,7.824,True
8187,CA-2016-136728,2016-09-13,2016-09-17,Second Class,AG-10900,Arthur Gainer,Consumer,United States,Chicago,Illinois,Central,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",170.072,True
8188,CA-2017-127194,2017-10-12,2017-12-16,Standard Class,BW-11110,Bart Watters,Corporate,United States,New York City,New York,East,OFF-PA-10000659,Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",62.82,True
8189,CA-2016-140375,2016-02-10,2016-05-10,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,East,OFF-PA-10001870,Office Supplies,Paper,Xerox 202,19.44,True
8190,CA-2016-140375,2016-02-10,2016-05-10,Second Class,SG-20470,Sheri Gordon,Consumer,United States,Rockville,Maryland,East,OFF-BI-10000320,Office Supplies,Binders,GBC Plastic Binding Combs,7.38,True
8191,US-2018-155866,2018-11-17,2018-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88,True
8192,US-2018-155866,2018-11-17,2018-11-21,Standard Class,CC-12370,Christopher Conant,Consumer,United States,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,Howard Miller 13 Diameter Goldtone Round Wall Clock,187.76,True
8196,CA-2016-136700,2016-06-12,2016-11-12,Second Class,DB-13120,David Bremer,Corporate,United States,Santa Barbara,California,West,OFF-PA-10004519,Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,8.96,True
8197,CA-2018-102736,2018-05-09,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568,True
8198,CA-2018-102736,2018-05-09,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96,True
8199,CA-2018-102736,2018-05-09,2018-09-09,Standard Class,LP-17095,Liz Preis,Consumer,United States,Knoxville,Tennessee,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552,True
8200,CA-2018-125269,2018-04-24,2018-04-30,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity",10.43,True
8201,CA-2018-125269,2018-04-24,2018-04-30,Standard Class,AF-10870,Art Ferguson,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.784,True
8202,CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,OFF-ST-10000885,Office Supplies,Storage,Fellowes Desktop Hanging File Manager,67.15,True
8203,CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,True
8204,CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,FUR-FU-10002240,Furniture,Furnishings,Nu-Dell EZ-Mount Plastic Wall Frames,11.82,True
8205,CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,True
8206,CA-2016-114811,2016-08-11,2016-08-11,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,True
8207,CA-2016-122266,2016-04-26,2016-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,South,FUR-TA-10000577,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,191.5155,True
8208,CA-2016-122266,2016-04-26,2016-04-30,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Daytona Beach,Florida,South,OFF-AR-10004757,Office Supplies,Art,Crayola Colored Pencils,2.624,True
8209,CA-2016-141565,2016-09-20,2016-09-24,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,True
8210,CA-2016-141565,2016-09-20,2016-09-24,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,South,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h",294.368,True
8211,CA-2018-128769,2018-07-09,2018-12-09,Standard Class,DM-12955,Dario Medina,Corporate,United States,Nashville,Tennessee,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568,True
8212,CA-2017-116337,2017-07-11,2017-12-11,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,Central,FUR-FU-10002030,Furniture,Furnishings,Executive Impressions 14 Contract Wall Clock with Quartz Movement,44.46,True
8213,CA-2017-116337,2017-07-11,2017-12-11,Standard Class,MC-17845,Michael Chen,Consumer,United States,Dallas,Texas,Central,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",314.088,True
8218,CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,Central,OFF-FA-10002676,Office Supplies,Fasteners,Colored Push Pins,4.344,True
8219,CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,Central,FUR-FU-10000758,Furniture,Furnishings,DAX Natural Wood-Tone Poster Frame,31.776,True
8220,CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,Central,OFF-LA-10002271,Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,4.928,True
8221,CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,Central,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems,1.788,True
8222,CA-2015-120775,2015-03-10,2015-07-10,Standard Class,RD-19930,Russell DAscenzo,Consumer,United States,Dallas,Texas,Central,OFF-FA-10000254,Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,15.072,True
8223,CA-2015-152905,2015-02-18,2015-02-24,Standard Class,AB-10015,Aaron Bergman,Consumer,United States,Arlington,Texas,Central,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,12.624,True
8226,CA-2018-104136,2018-01-11,2018-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7,True
8227,CA-2018-104136,2018-01-11,2018-04-11,Second Class,SF-20065,Sandra Flanagan,Consumer,United States,Everett,Massachusetts,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99,True
8228,CA-2017-123050,2017-04-04,2017-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,East,FUR-FU-10000723,Furniture,Furnishings,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",82.64,True
8229,CA-2017-123050,2017-04-04,2017-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,East,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",31.02,True
8230,CA-2017-123050,2017-04-04,2017-08-04,Second Class,BC-11125,Becky Castell,Home Office,United States,Troy,New York,East,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,89.97,True
8233,CA-2015-158225,2015-09-22,2015-09-28,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,West,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",169.45,True
8234,CA-2015-158225,2015-09-22,2015-09-28,Standard Class,SE-20110,Sanjit Engle,Consumer,United States,San Jose,California,West,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,40.68,True
8235,CA-2018-102204,2018-01-05,2018-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.328,True
8236,CA-2018-102204,2018-01-05,2018-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,True
8237,CA-2018-102204,2018-01-05,2018-06-05,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,True
8238,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768,True
8239,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages",6.672,True
8240,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448,True
8241,CA-2018-103065,2018-10-20,2018-10-20,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.936,True
8242,CA-2015-109855,2015-01-09,2015-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,East,OFF-BI-10004716,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,23.744,True
8243,CA-2015-109855,2015-01-09,2015-05-09,Standard Class,LH-16900,Lena Hernandez,Consumer,United States,New York City,New York,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,357.0,True
8246,US-2015-143581,2015-08-19,2015-08-23,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Columbus,Georgia,South,OFF-ST-10000991,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,344.91,True
8247,CA-2016-129217,2016-10-05,2016-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,Central,OFF-AP-10002439,Office Supplies,Appliances,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,70.97,True
8248,CA-2016-129217,2016-10-05,2016-10-05,Same Day,DP-13390,Dennis Pardue,Home Office,United States,Aurora,Illinois,Central,OFF-AR-10004602,Office Supplies,Art,Boston KS Multi-Size Manual Pencil Sharpener,36.784,True
8250,CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",11.212,True
8251,CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,FUR-FU-10000023,Furniture,Furnishings,Eldon Wave Desk Accessories,4.712,True
8252,CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,180.98,True
8253,CA-2016-140221,2016-05-03,2016-09-03,Second Class,MS-17365,Maribeth Schnelling,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",60.416,True
8260,CA-2017-118101,2017-06-26,2017-06-26,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-PA-10000357,Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",368.91,True
8261,CA-2017-118101,2017-06-26,2017-06-26,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,8.02,True
8262,CA-2017-118101,2017-06-26,2017-06-26,Same Day,SN-20560,Skye Norling,Home Office,United States,Roseville,Michigan,Central,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",171.04,True
8263,CA-2017-100307,2017-12-15,2017-12-19,Standard Class,TC-21475,Tony Chapman,Home Office,United States,Fayetteville,Arkansas,South,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,19.44,True
8264,CA-2016-138457,2016-09-13,2016-09-17,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Jacksonville,North Carolina,South,OFF-BI-10000014,Office Supplies,Binders,Heavy-Duty E-Z-D Binders,13.092,True
8265,CA-2015-131800,2015-12-30,2016-04-01,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,East,OFF-AP-10004136,Office Supplies,Appliances,Kensington 6 Outlet SmartSocket Surge Protector,122.94,True
8266,CA-2015-131800,2015-12-30,2016-04-01,Standard Class,AJ-10960,Astrea Jones,Consumer,United States,New York City,New York,East,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",35.448,True
8268,CA-2018-121790,2018-01-30,2018-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,FUR-TA-10003469,Furniture,Tables,Balt Split Level Computer Training Table,69.375,True
8269,CA-2018-121790,2018-01-30,2018-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68,True
8270,CA-2018-121790,2018-01-30,2018-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,True
8271,CA-2018-121790,2018-01-30,2018-06-02,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,Central,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",9.344,True
8272,CA-2017-169670,2017-12-25,2017-12-31,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,True
8273,CA-2017-139549,2017-10-20,2017-10-25,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,El Cajon,California,West,FUR-CH-10001802,Furniture,Chairs,Hon Every-Day Chair Series Swivel Task Chairs,387.136,True
8274,CA-2016-104059,2016-06-13,2016-06-15,Second Class,FC-14245,Frank Carlisle,Home Office,United States,Springfield,Ohio,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,3.424,True
8276,CA-2016-143882,2016-06-26,2016-06-30,Standard Class,DB-13360,Dennis Bolton,Home Office,United States,Lakewood,Ohio,East,OFF-PA-10004040,Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),43.056,True
8277,US-2017-139262,2017-02-21,2017-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,3.762,True
8278,US-2017-139262,2017-02-21,2017-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,34.86,True
8279,US-2017-139262,2017-02-21,2017-02-25,Standard Class,LC-16960,Lindsay Castell,Home Office,United States,Tampa,Florida,South,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,432.456,True
8280,CA-2018-146192,2018-04-22,2018-04-26,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,True
8281,CA-2018-134810,2018-09-05,2018-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",65.232,True
8282,CA-2018-134810,2018-09-05,2018-10-05,First Class,MC-17605,Matt Connell,Corporate,United States,Jacksonville,North Carolina,South,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,207.0,True
8283,CA-2016-154284,2016-12-21,2016-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,True
8284,CA-2016-154284,2016-12-21,2016-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,OFF-AR-10001468,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",59.904,True
8285,CA-2016-154284,2016-12-21,2016-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,True
8286,CA-2016-154284,2016-12-21,2016-12-26,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,Central,FUR-FU-10003039,Furniture,Furnishings,Howard Miller 11-1/2 Diameter Grantwood Wall Clock,51.756,True
8293,CA-2016-106362,2016-11-12,2016-12-15,Standard Class,LC-16885,Lena Creighton,Consumer,United States,Troy,Ohio,East,OFF-BI-10003166,Office Supplies,Binders,GBC Plasticlear Binding Covers,10.332,True
8294,US-2018-168802,2018-03-11,2018-07-11,Standard Class,JO-15145,Jack OBriant,Corporate,United States,Seattle,Washington,West,OFF-BI-10002393,Office Supplies,Binders,Binder Posts,18.368,True
8295,US-2018-146906,2018-03-13,2018-03-17,Standard Class,MT-17815,Meg Tillman,Consumer,United States,New York City,New York,East,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,299.9,True
8298,US-2016-158911,2016-05-07,2016-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,South,FUR-FU-10003829,Furniture,Furnishings,Stackable Trays,4.928,True
8299,US-2016-158911,2016-05-07,2016-11-07,Standard Class,RS-19765,Roland Schwarz,Corporate,United States,Charlotte,North Carolina,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,11.784,True
8301,CA-2016-109169,2016-04-20,2016-04-24,Standard Class,OT-18730,Olvera Toch,Consumer,United States,Detroit,Michigan,Central,OFF-EN-10003296,Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,180.96,True
8305,CA-2018-135419,2018-03-11,2018-09-11,Standard Class,BG-11740,Bruce Geld,Consumer,United States,Bakersfield,California,West,FUR-TA-10001086,Furniture,Tables,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",486.368,True
8309,CA-2017-149335,2017-07-25,2017-07-25,Same Day,BC-11125,Becky Castell,Home Office,United States,San Francisco,California,West,OFF-AR-10001419,Office Supplies,Art,Newell 325,37.17,True
8310,CA-2015-168312,2015-01-03,2015-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,OFF-ST-10003692,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,137.352,True
8311,CA-2015-168312,2015-01-03,2015-07-03,Standard Class,GW-14605,Giulietta Weimer,Consumer,United States,Houston,Texas,Central,FUR-TA-10001866,Furniture,Tables,Bevis Round Conference Room Tables and Bases,376.509,True
8312,US-2018-105935,2018-01-26,2018-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,FUR-FU-10002157,Furniture,Furnishings,Artistic Insta-Plaque,62.72,True
8313,US-2018-105935,2018-01-26,2018-01-31,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,True
8320,CA-2018-133620,2018-11-13,2018-11-18,Standard Class,EM-14065,Erin Mull,Consumer,United States,New York City,New York,East,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",11.21,True
8321,CA-2016-142937,2016-05-12,2016-06-12,First Class,SF-20065,Sandra Flanagan,Consumer,United States,Dallas,Texas,Central,OFF-AR-10003582,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45.04,True
8323,CA-2017-130778,2017-11-19,2017-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-AP-10000595,Office Supplies,Appliances,Disposable Triple-Filter Dust Bags,8.74,True
8324,CA-2017-130778,2017-11-19,2017-11-25,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Long Beach,New York,East,OFF-PA-10001509,Office Supplies,Paper,"Recycled Desk Saver Line While You Were Out Book, 5 1/2 X 4",44.75,True
8325,CA-2018-144456,2018-08-09,2018-09-09,First Class,FC-14245,Frank Carlisle,Home Office,United States,Hialeah,Florida,South,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",61.68,True
